Id,Label,timeset,modularity_class,indegree,outdegree,Degree,componentnumber,strongcompnum,weighted indegree,weighted outdegree,Weighted Degree
VectorITC,VectorITC,,0,0,0,0,0,0,0,0,0
apymes_org,apymes_org,,14,1,2,3,0,1361,1,2,3
FAGC_Anarquista,FAGC_Anarquista,,0,0,0,0,0,0,0,0,0
ceeivalencia,ceeivalencia,,8,3,4,7,0,845,3,4,7
carsa180779,carsa180779,,0,0,0,0,0,0,0,0,0
MiguelSarwat,MiguelSarwat,,1,2,0,2,0,95,2,0,2
ESADEexed,ESADEexed,,0,0,0,0,0,0,0,0,0
ridermarina,ridermarina,,0,0,1,1,0,1362,0,1,1
CarmenGarciaMWW,CarmenGarciaMWW,,0,0,0,0,0,0,0,0,0
TurismoAND,TurismoAND,,16,3,0,3,0,390,3,0,3
Solracromano,Solracromano,,0,0,0,0,0,0,0,0,0
pedrosaurag,pedrosaurag,,0,0,0,0,0,0,0,0,0
psoecc,psoecc,,0,0,0,0,0,0,0,0,0
MagdaDJG,MagdaDJG,,7,3,1,4,0,442,3,1,4
GVAhisenda,GVAhisenda,,14,3,1,4,0,135,3,1,4
buri1buri,buri1buri,,0,0,0,0,0,0,0,0,0
msikusimakusi,msikusimakusi,,6,1,0,1,0,224,1,0,1
GuillerCil,GuillerCil,,11,1,2,3,0,1364,1,2,3
vallemiguelez,vallemiguelez,,8,0,3,3,0,1365,0,3,3
jessicacanovas,jessicacanovas,,0,0,0,0,0,0,0,0,0
marta_farma,marta_farma,,0,0,0,0,0,0,0,0,0
agaportillo,agaportillo,,0,0,0,0,0,0,0,0,0
carloscomsalud,carloscomsalud,,16,1,1,2,0,657,1,1,2
AndresSegarraC,AndresSegarraC,,9,1,1,2,0,499,1,1,2
betlan2014,betlan2014,,0,0,0,0,0,0,0,0,0
victorGondiz,victorGondiz,,0,0,0,0,0,0,0,0,0
frdelpino,frdelpino,,9,0,1,1,0,1366,0,1,1
estelamelcon,estelamelcon,,0,0,0,0,0,0,0,0,0
adelacastano,adelacastano,,0,0,0,0,0,0,0,0,0
Lomonpla,Lomonpla,,0,0,0,0,0,0,0,0,0
MarinaSFC,MarinaSFC,,0,0,0,0,0,0,0,0,0
SIMEPROVI,SIMEPROVI,,0,0,0,0,0,0,0,0,0
Rafaher1971,Rafaher1971,,0,0,0,0,0,0,0,0,0
VillaValdemoro,VillaValdemoro,,0,0,0,0,0,0,0,0,0
Barralta,Barralta,,0,0,0,0,0,0,0,0,0
juanmanfredi,juanmanfredi,,0,0,0,0,0,0,0,0,0
IFsevilla,IFsevilla,,4,0,2,2,0,1367,0,2,2
lgaretio,lgaretio,,16,1,0,1,0,1368,1,0,1
CaesarFdez,CaesarFdez,,0,0,0,0,0,0,0,0,0
ceinnavarra,ceinnavarra,,10,1,3,4,0,1371,1,3,4
Henararch,Henararch,,9,0,1,1,0,1372,0,1,1
msolsj,msolsj,,13,0,2,2,0,1373,0,2,2
ESdiarioCV,ESdiarioCV,,1,2,0,2,0,301,2,0,2
juanpalonsog,juanpalonsog,,0,0,0,0,0,0,0,0,0
CEEIARAGON,CEEIARAGON,,8,5,2,7,0,867,5,2,7
claralunis,claralunis,,0,0,0,0,0,0,0,0,0
AlfonsoVBustos,AlfonsoVBustos,,0,0,0,0,0,0,0,0,0
CeipLosCalifas,CeipLosCalifas,,0,0,0,0,0,0,0,0,0
sergio_ghfer,sergio_ghfer,,0,0,0,0,0,0,0,0,0
laSextaTV,laSextaTV,,2,2,0,2,0,1374,2,0,2
MartosSilvis,MartosSilvis,,0,0,0,0,0,0,0,0,0
meritxell_batet,meritxell_batet,,13,5,0,5,0,1144,5,0,5
HectorIncrement,HectorIncrement,,0,0,0,0,0,0,0,0,0
TIyEmpresa_ITDM,TIyEmpresa_ITDM,,14,2,0,2,0,138,2,0,2
CampusHuesca,CampusHuesca,,16,1,0,1,0,1208,1,0,1
juanBravoBaena,juanBravoBaena,,16,4,2,6,0,391,4,2,6
SofiaFdezFranco,SofiaFdezFranco,,9,2,1,3,0,783,2,1,3
Lau_sacris,Lau_sacris,,0,0,0,0,0,0,0,0,0
Insbcn,Insbcn,,0,0,0,0,0,0,0,0,0
carlesplb,carlesplb,,0,0,0,0,0,0,0,0,0
JMarcosMad,JMarcosMad,,0,0,0,0,0,0,0,0,0
mariateresalos2,mariateresalos2,,0,0,0,0,0,0,0,0,0
agustinronda9,agustinronda9,,0,0,0,0,0,0,0,0,0
podindustria40,podindustria40,,9,0,2,2,0,1376,0,2,2
BeaRicoM,BeaRicoM,,9,3,0,3,0,355,3,0,3
GerardCsBDN,GerardCsBDN,,0,0,0,0,0,0,0,0,0
nomeagobiesrojo,nomeagobiesrojo,,0,0,0,0,0,0,0,0,0
dautecom,dautecom,,0,0,0,0,0,0,0,0,0
ifemgen,ifemgen,,0,0,0,0,0,0,0,0,0
TICE_UCLM,TICE_UCLM,,16,0,2,2,0,1377,0,2,2
Cristin14080391,Cristin14080391,,0,0,0,0,0,0,0,0,0
rubenstown,rubenstown,,0,0,0,0,0,0,0,0,0
CsCongreso,CsCongreso,,4,7,1,8,0,432,7,1,8
paulatuzon_,paulatuzon_,,1,0,2,2,0,1378,0,2,2
carsecor,carsecor,,0,0,0,0,0,0,0,0,0
Pablo_Zuloaga,Pablo_Zuloaga,,13,2,0,2,0,812,2,0,2
Yaiza963,Yaiza963,,0,0,0,0,0,0,0,0,0
ValledeCamaleno,ValledeCamaleno,,11,3,0,3,0,1379,3,0,3
LeytonIberia,LeytonIberia,,10,0,3,3,0,1380,0,3,3
SomosTuilli,SomosTuilli,,0,0,0,0,0,0,0,0,0
camaradecaceres,camaradecaceres,,16,3,2,5,0,1382,3,2,5
maytedomingo_,maytedomingo_,,16,3,0,3,0,844,3,0,3
Masternam3,Masternam3,,0,1,0,1,0,1383,1,0,1
ineshjordan,ineshjordan,,4,0,1,1,0,1384,0,1,1
AblaViva,AblaViva,,16,0,4,4,0,1387,0,4,4
montarazab,montarazab,,0,0,0,0,0,0,0,0,0
YuvTv,YuvTv,,0,0,0,0,0,0,0,0,0
pereirasergioba,pereirasergioba,,2,0,2,2,0,1388,0,2,2
pediedro,pediedro,,0,0,0,0,0,0,0,0,0
kmzerohub,kmzerohub,,10,2,3,5,0,888,2,3,5
Mariuskino,Mariuskino,,0,0,0,0,0,0,0,0,0
rafaelcach,rafaelcach,,4,0,2,2,0,1389,0,2,2
Auravant_ES,Auravant_ES,,0,0,0,0,0,0,0,0,0
BESTILE_SL,BESTILE_SL,,16,0,2,2,0,1390,0,2,2
PucholJorge,PucholJorge,,9,0,2,2,0,1391,0,2,2
epjcomplutense,epjcomplutense,,0,0,0,0,0,0,0,0,0
IreneRivas7,IreneRivas7,,0,0,0,0,0,0,0,0,0
AmChamSpain,AmChamSpain,,0,0,0,0,0,0,0,0,0
mario_ortrub,mario_ortrub,,14,0,2,2,0,1392,0,2,2
ibelmontemarti1,ibelmontemarti1,,1,0,2,2,0,1394,0,2,2
CGI_Spain,CGI_Spain,,0,0,0,0,0,0,0,0,0
samuelmorenoes,samuelmorenoes,,0,0,0,0,0,0,0,0,0
PlataformaEMT,PlataformaEMT,,6,1,0,1,0,1395,1,0,1
ROSALOPEZLLAMAS,ROSALOPEZLLAMAS,,4,0,2,2,0,1396,0,2,2
alex_miber,alex_miber,,0,0,0,0,0,0,0,0,0
EfeExtremadura,EfeExtremadura,,0,0,0,0,0,0,0,0,0
dgismero,dgismero,,6,3,1,4,0,1034,3,1,4
Saruca_78,Saruca_78,,0,0,0,0,0,0,0,0,0
PabloSocialPR,PabloSocialPR,,0,0,0,0,0,0,0,0,0
geoinfinita,geoinfinita,,0,0,0,0,0,0,0,0,0
JALopezOlmedo,JALopezOlmedo,,9,0,1,1,0,1397,0,1,1
natalie_tic,natalie_tic,,0,0,0,0,0,0,0,0,0
nurialonsoml,nurialonsoml,,0,0,0,0,0,0,0,0,0
LAURASolete123,LAURASolete123,,0,0,0,0,0,0,0,0,0
MiguelGMJ,MiguelGMJ,,0,0,0,0,0,0,0,0,0
Herbmon,Herbmon,,0,0,0,0,0,0,0,0,0
SitalmLucia_,SitalmLucia_,,0,0,0,0,0,0,0,0,0
BelenPiorno,BelenPiorno,,1,0,3,3,0,1398,0,3,3
tortuga_nel,tortuga_nel,,0,0,0,0,0,0,0,0,0
CecilioCastro,CecilioCastro,,13,0,9,9,0,1399,0,9,9
albertohf,albertohf,,0,0,0,0,0,0,0,0,0
mujeresycia,mujeresycia,,0,0,0,0,0,0,0,0,0
MBTotorika,MBTotorika,,0,0,0,0,0,0,0,0,0
Alejand82923408,Alejand82923408,,0,0,0,0,0,0,0,0,0
nacho_blasco,nacho_blasco,,0,0,0,0,0,0,0,0,0
EDlleida,EDlleida,,0,0,0,0,0,0,0,0,0
CienciaGob,CienciaGob,,16,16,1,17,0,72,16,1,17
DealvearS,DealvearS,,0,0,0,0,0,0,0,0,0
CICCPCantabria,CICCPCantabria,,0,0,0,0,0,0,0,0,0
BrocoliRomanesc,BrocoliRomanesc,,0,0,0,0,0,0,0,0,0
RebecaMoscote,RebecaMoscote,,0,0,0,0,0,0,0,0,0
YoCambio20D,YoCambio20D,,6,0,2,2,0,1400,0,2,2
marian_sevilla,marian_sevilla,,0,0,0,0,0,0,0,0,0
tradelex,tradelex,,0,0,0,0,0,0,0,0,0
Blas707,Blas707,,0,0,0,0,0,0,0,0,0
abarrera,abarrera,,0,0,0,0,0,0,0,0,0
medicoprevi,medicoprevi,,0,0,0,0,0,0,0,0,0
feinadelcole,feinadelcole,,0,0,0,0,0,0,0,0,0
SandraVegaCs,SandraVegaCs,,0,0,0,0,0,0,0,0,0
CAPIISLACHICA,CAPIISLACHICA,,0,0,0,0,0,0,0,0,0
noziondigital,noziondigital,,0,0,0,0,0,0,0,0,0
geypermaula,geypermaula,,13,0,3,3,0,1402,0,3,3
FSA_PSOE,FSA_PSOE,,11,1,2,3,0,1403,1,2,3
JULIANURONES,JULIANURONES,,0,0,0,0,0,0,0,0,0
Fedit,Fedit,,9,0,1,1,0,1404,0,1,1
filoethics,filoethics,,0,0,0,0,0,0,0,0,0
EFE_Andalucia,EFE_Andalucia,,0,0,0,0,0,0,0,0,0
npociellocay8,npociellocay8,,0,0,0,0,0,0,0,0,0
Xinacu,Xinacu,,0,0,0,0,0,0,0,0,0
JuanPerezCR,JuanPerezCR,,11,0,2,2,0,1405,0,2,2
Tito_gyc,Tito_gyc,,0,0,0,0,0,0,0,0,0
rosarequenaz1,rosarequenaz1,,6,0,1,1,0,1406,0,1,1
bifzag,bifzag,,11,0,3,3,0,1408,0,3,3
SRPAsturias,SRPAsturias,,8,6,0,6,0,17,6,0,6
latoscanaibaig1,latoscanaibaig1,,0,0,0,0,0,0,0,0,0
miraquecuento,miraquecuento,,0,0,0,0,0,0,0,0,0
ipcepatrimonio,ipcepatrimonio,,0,0,0,0,0,0,0,0,0
dlopez_ecca,dlopez_ecca,,0,0,0,0,0,0,0,0,0
WakeUpLeaders_,WakeUpLeaders_,,0,0,0,0,0,0,0,0,0
fegarc,fegarc,,16,0,3,3,0,1409,0,3,3
GabinoRguezR,GabinoRguezR,,13,0,3,3,0,1410,0,3,3
eleciones2016,eleciones2016,,0,0,0,0,0,0,0,0,0
jantonioCalles,jantonioCalles,,0,0,0,0,0,0,0,0,0
AlHeRu61198,AlHeRu61198,,0,0,0,0,0,0,0,0,0
monruizvic,monruizvic,,14,1,1,2,0,1411,1,1,2
oskarpedrero,oskarpedrero,,0,0,0,0,0,0,0,0,0
Jugocle,Jugocle,,0,0,0,0,0,0,0,0,0
aitorsp,aitorsp,,0,0,0,0,0,0,0,0,0
Gonzalez13n,Gonzalez13n,,0,0,0,0,0,0,0,0,0
JoseBuenoyushin,JoseBuenoyushin,,0,0,0,0,0,0,0,0,0
AnaMVcaparina,AnaMVcaparina,,0,0,0,0,0,0,0,0,0
SereNavarro,SereNavarro,,0,0,0,0,0,0,0,0,0
carolmucle,carolmucle,,0,0,0,0,0,0,0,0,0
DelGobEnAragon,DelGobEnAragon,,0,0,0,0,0,0,0,0,0
Manuel_Gzalez,Manuel_Gzalez,,0,0,0,0,0,0,0,0,0
JErro89514609,JErro89514609,,6,0,4,4,0,1412,0,4,4
riverocloud,riverocloud,,0,0,0,0,0,0,0,0,0
KokeVmc,KokeVmc,,0,0,0,0,0,0,0,0,0
mconcepcionp,mconcepcionp,,0,0,0,0,0,0,0,0,0
controladores,controladores,,0,1,1,2,0,817,1,1,2
AspenSpain,AspenSpain,,4,0,2,2,0,1414,0,2,2
Nopanaden,Nopanaden,,12,1,0,1,0,1155,1,0,1
MarisolSalanova,MarisolSalanova,,1,0,1,1,0,1415,0,1,1
redinedgob,redinedgob,,0,0,3,3,0,1416,0,3,3
jleube,jleube,,0,0,0,0,0,0,0,0,0
mariapilarsa,mariapilarsa,,0,0,0,0,0,0,0,0,0
eusebigonzalezt,eusebigonzalezt,,0,0,0,0,0,0,0,0,0
PascualRakel,PascualRakel,,0,0,0,0,0,0,0,0,0
AlonsoHCJ,AlonsoHCJ,,0,0,0,0,0,0,0,0,0
PlatSegoviaViva,PlatSegoviaViva,,0,0,0,0,0,0,0,0,0
rodeve23,rodeve23,,0,0,0,0,0,0,0,0,0
abengozar_jaime,abengozar_jaime,,0,0,0,0,0,0,0,0,0
VicepresidenRM,VicepresidenRM,,8,1,0,1,0,509,1,0,1
ConsejoCanMovEu,ConsejoCanMovEu,,0,0,0,0,0,0,0,0,0
MagdalenaDT,MagdalenaDT,,16,0,3,3,0,1417,0,3,3
Coops_Owen,Coops_Owen,,0,0,0,0,0,0,0,0,0
jesus_saucito,jesus_saucito,,0,0,0,0,0,0,0,0,0
jjdesmeules,jjdesmeules,,0,0,0,0,0,0,0,0,0
asociaciondica,asociaciondica,,0,0,0,0,0,0,0,0,0
agenciaiisi,agenciaiisi,,0,17,7,24,0,338,17,7,24
afercuello,afercuello,,16,0,2,2,0,1419,0,2,2
arroyoquero,arroyoquero,,0,0,0,0,0,0,0,0,0
ladespertadora,ladespertadora,,6,0,3,3,0,1420,0,3,3
JuanAlberti7,JuanAlberti7,,13,0,2,2,0,1421,0,2,2
acondemellado,acondemellado,,16,2,0,2,0,1422,2,0,2
Nerea_pteuskadi,Nerea_pteuskadi,,0,0,0,0,0,0,0,0,0
Concepc80272952,Concepc80272952,,0,0,0,0,0,0,0,0,0
sarrebbue,sarrebbue,,0,0,0,0,0,0,0,0,0
luisaribayos,luisaribayos,,9,0,3,3,0,1423,0,3,3
JVillaFreixa,JVillaFreixa,,0,0,0,0,0,0,0,0,0
elperez98,elperez98,,0,0,3,3,0,1424,0,3,3
_IA_RV_IT,_IA_RV_IT,,0,0,0,0,0,0,0,0,0
balerdi_igor,balerdi_igor,,0,0,0,0,0,0,0,0,0
empresasjcyl,empresasjcyl,,16,1,0,1,0,729,1,0,1
PtforEs,PtforEs,,16,0,2,2,0,1425,0,2,2
custolopez,custolopez,,16,0,1,1,0,1427,0,1,1
josema_per,josema_per,,0,0,0,0,0,0,0,0,0
Fundae_es,Fundae_es,,9,2,2,4,0,1428,2,2,4
Serendi39955949,Serendi39955949,,5,1,0,1,0,1429,1,0,1
lunasangrienta1,lunasangrienta1,,11,0,2,2,0,1430,0,2,2
isabelsabadi,isabelsabadi,,0,0,0,0,0,0,0,0,0
PVR1999,PVR1999,,0,0,0,0,0,0,0,0,0
cosasclarastve,cosasclarastve,,0,0,0,0,0,0,0,0,0
mouriz,mouriz,,0,0,0,0,0,0,0,0,0
greserhoy,greserhoy,,0,0,0,0,0,0,0,0,0
EliaGuardiola,EliaGuardiola,,9,0,8,8,0,1431,0,8,8
PacoMuo81781959,PacoMuo81781959,,6,0,2,2,0,1432,0,2,2
FranZaplana,FranZaplana,,0,0,0,0,0,0,0,0,0
estilodevidaxxi,estilodevidaxxi,,0,0,0,0,0,0,0,0,0
EmpleateTalento,EmpleateTalento,,0,0,0,0,0,0,0,0,0
Berszerkker,Berszerkker,,0,0,0,0,0,0,0,0,0
Nata297,Nata297,,9,0,3,3,0,1434,0,3,3
Sefarorg,Sefarorg,,0,0,0,0,0,0,0,0,0
AIAljama,AIAljama,,0,0,0,0,0,0,0,0,0
pepehuisa,pepehuisa,,0,0,0,0,0,0,0,0,0
Katia_Perri,Katia_Perri,,0,0,0,0,0,0,0,0,0
juanjobaldovar,juanjobaldovar,,0,0,0,0,0,0,0,0,0
comprobarBebe,comprobarBebe,,6,0,2,2,0,1436,0,2,2
bartolomebz,bartolomebz,,10,1,1,2,0,1437,1,1,2
MaiteBenBen,MaiteBenBen,,0,0,0,0,0,0,0,0,0
RUbarrechena,RUbarrechena,,0,0,0,0,0,0,0,0,0
jchernandezqui1,jchernandezqui1,,0,0,0,0,0,0,0,0,0
CarlosLorenzoR,CarlosLorenzoR,,0,0,0,0,0,0,0,0,0
FpMobilitat,FpMobilitat,,0,0,0,0,0,0,0,0,0
AnicetoRamirez,AnicetoRamirez,,0,0,0,0,0,0,0,0,0
ymediawink,ymediawink,,12,0,2,2,0,1438,0,2,2
pablopr,pablopr,,0,0,0,0,0,0,0,0,0
varrarte,varrarte,,0,0,0,0,0,0,0,0,0
Omicrono,Omicrono,,15,2,0,2,0,1439,2,0,2
MuseuMaritim,MuseuMaritim,,0,0,0,0,0,0,0,0,0
FonsUECat,FonsUECat,,16,0,2,2,0,1440,0,2,2
Ismaelgrv,Ismaelgrv,,0,0,0,0,0,0,0,0,0
JorgeHighwind,JorgeHighwind,,0,0,0,0,0,0,0,0,0
wealizedigital,wealizedigital,,0,0,0,0,0,0,0,0,0
mariperygar,mariperygar,,0,0,0,0,0,0,0,0,0
IDEESpain,IDEESpain,,10,0,2,2,0,1441,0,2,2
SerranoIsmael,SerranoIsmael,,6,1,0,1,0,972,1,0,1
1785es,1785es,,1,2,1,3,0,1184,2,1,3
alfonsocendon,alfonsocendon,,0,0,0,0,0,0,0,0,0
ESantosTel,ESantosTel,,0,0,0,0,0,0,0,0,0
YCG_Digital,YCG_Digital,,0,0,0,0,0,0,0,0,0
MediaGreen_,MediaGreen_,,4,0,2,2,0,1442,0,2,2
DigitalAgriUCO,DigitalAgriUCO,,16,2,3,5,0,267,2,3,5
minishiqui,minishiqui,,0,0,0,0,0,0,0,0,0
MIRCommalaga,MIRCommalaga,,0,0,0,0,0,0,0,0,0
plocan,plocan,,0,1,1,2,0,489,1,1,2
javiesmr,javiesmr,,0,0,0,0,0,0,0,0,0
LibertadFm107,LibertadFm107,,0,0,0,0,0,0,0,0,0
Juanma26661078,Juanma26661078,,0,0,0,0,0,0,0,0,0
rudyantonic,rudyantonic,,13,0,3,3,0,1443,0,3,3
CVLanzon,CVLanzon,,0,0,0,0,0,0,0,0,0
UIMP,UIMP,,0,2,2,4,0,262,2,2,4
akamaru1984,akamaru1984,,0,0,0,0,0,0,0,0,0
mcsolutions_,mcsolutions_,,9,1,1,2,0,585,1,1,2
marogam4,marogam4,,0,0,0,0,0,0,0,0,0
alcabodelacalle,alcabodelacalle,,0,0,0,0,0,0,0,0,0
Cs_Badalona,Cs_Badalona,,0,0,0,0,0,0,0,0,0
corcontas,corcontas,,0,0,0,0,0,0,0,0,0
pacogutiSUR,pacogutiSUR,,0,0,0,0,0,0,0,0,0
charrisca,charrisca,,0,0,0,0,0,0,0,0,0
GVAinvassat,GVAinvassat,,0,0,0,0,0,0,0,0,0
Cuncamusa,Cuncamusa,,0,0,0,0,0,0,0,0,0
RosaZamoraP,RosaZamoraP,,0,0,0,0,0,0,0,0,0
MadridMobility,MadridMobility,,11,4,7,11,0,417,4,7,11
SylviaDNAG,SylviaDNAG,,0,0,0,0,0,0,0,0,0
aelec_es,aelec_es,,13,2,0,2,0,374,2,0,2
mirandestrellas,mirandestrellas,,6,0,2,2,0,1444,0,2,2
xarxatec,xarxatec,,0,0,0,0,0,0,0,0,0
elmundobcn,elmundobcn,,0,0,0,0,0,0,0,0,0
esando_nis,esando_nis,,0,0,0,0,0,0,0,0,0
Victoria_Vega_V,Victoria_Vega_V,,0,0,0,0,0,0,0,0,0
anitaportugal04,anitaportugal04,,0,0,0,0,0,0,0,0,0
magicseoweb,magicseoweb,,0,0,0,0,0,0,0,0,0
rcardona1,rcardona1,,0,0,0,0,0,0,0,0,0
CMasoneAbogados,CMasoneAbogados,,0,0,0,0,0,0,0,0,0
SURescuela,SURescuela,,0,0,0,0,0,0,0,0,0
V_campogomez,V_campogomez,,0,0,0,0,0,0,0,0,0
macanamarin75,macanamarin75,,0,0,0,0,0,0,0,0,0
informativost5,informativost5,,14,1,0,1,0,1126,1,0,1
Srdelavera,Srdelavera,,0,0,0,0,0,0,0,0,0
jobs301,jobs301,,4,0,2,2,0,1447,0,2,2
JIDelgadoCs,JIDelgadoCs,,0,0,0,0,0,0,0,0,0
MarceCancho,MarceCancho,,0,0,0,0,0,0,0,0,0
Cruz_news,Cruz_news,,0,0,0,0,0,0,0,0,0
MPerdigueroCs,MPerdigueroCs,,16,0,1,1,0,1448,0,1,1
gamelabsnet,gamelabsnet,,0,0,0,0,0,0,0,0,0
AlmeidaPP_,AlmeidaPP_,,1,1,0,1,0,89,1,0,1
vngencomu,vngencomu,,0,0,0,0,0,0,0,0,0
SergioBalleRod,SergioBalleRod,,0,0,0,0,0,0,0,0,0
viveromoratalaz,viveromoratalaz,,4,2,0,2,0,1449,2,0,2
CEOEGuadalajara,CEOEGuadalajara,,0,0,0,0,0,0,0,0,0
JAJZ23,JAJZ23,,0,0,0,0,0,0,0,0,0
graciadeprat,graciadeprat,,0,0,0,0,0,0,0,0,0
JGorbena,JGorbena,,0,0,0,0,0,0,0,0,0
charliehhz,charliehhz,,0,0,2,2,0,1451,0,2,2
asempal,asempal,,0,0,0,0,0,0,0,0,0
CrisLopezZamora,CrisLopezZamora,,16,0,2,2,0,1453,0,2,2
FASFEaficion,FASFEaficion,,3,3,1,4,0,827,3,1,4
eepigroup,eepigroup,,7,3,0,3,0,1356,3,0,3
CirculoComunic,CirculoComunic,,0,0,0,0,0,0,0,0,0
Tuitera_m88,Tuitera_m88,,0,0,0,0,0,0,0,0,0
21_couto,21_couto,,0,0,0,0,0,0,0,0,0
pedroatamayo,pedroatamayo,,0,0,0,0,0,0,0,0,0
Criando247,Criando247,,0,0,0,0,0,0,0,0,0
RodandoMensajes,RodandoMensajes,,0,0,0,0,0,0,0,0,0
Revista_Pymes,Revista_Pymes,,0,0,0,0,0,0,0,0,0
Upicus,Upicus,,0,0,0,0,0,0,0,0,0
PSOECantabria,PSOECantabria,,13,0,3,3,0,1454,0,3,3
AECID_es,AECID_es,,0,4,1,5,0,260,4,1,5
MiloSanPedro,MiloSanPedro,,0,0,0,0,0,0,0,0,0
aloluisete,aloluisete,,0,0,0,0,0,0,0,0,0
peloche6191,peloche6191,,0,0,0,0,0,0,0,0,0
robertogamezfer,robertogamezfer,,6,0,2,2,0,1455,0,2,2
10WaysToHateYou,10WaysToHateYou,,0,0,0,0,0,0,0,0,0
todofp,todofp,,0,3,1,4,0,1456,3,1,4
amvac_vet,amvac_vet,,0,0,0,0,0,0,0,0,0
JorgeAbenza,JorgeAbenza,,0,0,0,0,0,0,0,0,0
AytoMurcia,AytoMurcia,,4,2,0,2,0,406,2,0,2
bibliotecaetsii,bibliotecaetsii,,0,0,0,0,0,0,0,0,0
elburgosV,elburgosV,,0,0,0,0,0,0,0,0,0
IlianaNunez,IlianaNunez,,0,0,0,0,0,0,0,0,0
faesafor,faesafor,,14,0,2,2,0,1457,0,2,2
CapitanJB,CapitanJB,,0,0,0,0,0,0,0,0,0
FOROVIAL,FOROVIAL,,0,0,0,0,0,0,0,0,0
iAfandeRibera,iAfandeRibera,,0,0,0,0,0,0,0,0,0
_GonzalezCarlos,_GonzalezCarlos,,0,0,0,0,0,0,0,0,0
anselmosolo,anselmosolo,,0,0,0,0,0,0,0,0,0
Painmeeting,Painmeeting,,0,0,0,0,0,0,0,0,0
Diegoescalonaro,Diegoescalonaro,,9,2,0,2,0,179,2,0,2
mersanlu,mersanlu,,0,0,0,0,0,0,0,0,0
thekeytalent,thekeytalent,,0,0,0,0,0,0,0,0,0
IDGResearch_ES,IDGResearch_ES,,14,9,1,10,0,194,9,1,10
ayoze_uam,ayoze_uam,,0,0,0,0,0,0,0,0,0
pablogimeno_,pablogimeno_,,6,0,1,1,0,1458,0,1,1
JaimeAllozaRuiz,JaimeAllozaRuiz,,0,0,0,0,0,0,0,0,0
VictorAdsuar,VictorAdsuar,,0,0,0,0,0,0,0,0,0
up_sell,up_sell,,9,0,4,4,0,1459,0,4,4
miguelangelpe50,miguelangelpe50,,0,0,0,0,0,0,0,0,0
ChemaDireccion,ChemaDireccion,,9,1,1,2,0,1461,1,1,2
armengolja,armengolja,,0,0,0,0,0,0,0,0,0
gt_hta,gt_hta,,0,0,0,0,0,0,0,0,0
garijojo,garijojo,,0,0,0,0,0,0,0,0,0
epigijon,epigijon,,0,0,0,0,0,0,0,0,0
GoyanesElena,GoyanesElena,,0,0,0,0,0,0,0,0,0
EducaAndInnova,EducaAndInnova,,0,0,0,0,0,0,0,0,0
trafic_ifema,trafic_ifema,,2,1,0,1,0,1328,1,0,1
MiquelReyC,MiquelReyC,,9,0,2,2,0,1462,0,2,2
abernad,abernad,,9,1,0,1,0,1445,1,0,1
Pedro__Irusta,Pedro__Irusta,,9,3,0,3,0,277,3,0,3
GVAavi,GVAavi,,8,2,3,5,0,1463,2,3,5
Selvuca,Selvuca,,0,0,0,0,0,0,0,0,0
mjsantof,mjsantof,,0,0,0,0,0,0,0,0,0
ciencia_OK,ciencia_OK,,0,0,0,0,0,0,0,0,0
AleLM90,AleLM90,,0,0,0,0,0,0,0,0,0
CCenterHub,CCenterHub,,0,0,0,0,0,0,0,0,0
actuaupm,actuaupm,,2,5,2,7,0,83,5,2,7
wecodefest,wecodefest,,0,0,0,0,0,0,0,0,0
PodemosLeganes,PodemosLeganes,,0,0,0,0,0,0,0,0,0
Lamaisonbleue_,Lamaisonbleue_,,0,0,0,0,0,0,0,0,0
AgriculturAnd,AgriculturAnd,,16,5,1,6,0,610,5,1,6
lINoOnelI,lINoOnelI,,0,0,0,0,0,0,0,0,0
cooltabsapp,cooltabsapp,,0,0,0,0,0,0,0,0,0
MqGuardiaCivil,MqGuardiaCivil,,0,0,0,0,0,0,0,0,0
famartinez2001,famartinez2001,,0,0,2,2,0,1464,0,2,2
DoloresVaquero,DoloresVaquero,,0,0,0,0,0,0,0,0,0
DanielConde16,DanielConde16,,11,0,2,2,0,1465,0,2,2
RicardoBotin,RicardoBotin,,9,1,1,2,0,1467,1,1,2
pausoft,pausoft,,0,0,0,0,0,0,0,0,0
OTRIUGR,OTRIUGR,,0,0,0,0,0,0,0,0,0
el_bimbambum,el_bimbambum,,0,0,0,0,0,0,0,0,0
inesrobredo,inesrobredo,,13,0,9,9,0,1470,0,9,9
CELlogistica,CELlogistica,,9,2,0,2,0,203,2,0,2
AngelbuenacheCs,AngelbuenacheCs,,0,0,0,0,0,0,0,0,0
evatormo,evatormo,,0,0,0,0,0,0,0,0,0
THE_MENTALAIST,THE_MENTALAIST,,0,0,0,0,0,0,0,0,0
PsoeGetafe,PsoeGetafe,,0,0,0,0,0,0,0,0,0
Allplan_esp,Allplan_esp,,0,0,0,0,0,0,0,0,0
DeputacionOU,DeputacionOU,,9,3,2,5,0,163,3,2,5
JaimeBN1987,JaimeBN1987,,0,0,0,0,0,0,0,0,0
ilmcoslada,ilmcoslada,,0,0,0,0,0,0,0,0,0
biocat_cat,biocat_cat,,0,0,0,0,0,0,0,0,0
pamor111,pamor111,,0,0,0,0,0,0,0,0,0
airasdiz,airasdiz,,0,0,0,0,0,0,0,0,0
GrupoLiberty_es,GrupoLiberty_es,,14,1,1,2,0,936,1,1,2
